,hd,Station Number,Year Month Day Hour Minutes in YYYY.1,MM.1,DD.1,HH24.1,MI format in Local standard time,Precipitation since last (AWS) observation in mm,Quality of precipitation since last (AWS) observation value,Period over which precipitation since last (AWS) observation is,Air Temperature in degrees Celsius,Quality of air temperature,Wet bulb temperature in degrees Celsius,Quality of Wet bulb temperature,Dew point temperature in degrees Celsius,Quality of dew point temperature,Relative humidity in percentage %,Quality of relative humidity,Vapour pressure in hPa,Quality of vapour pressure,Saturated vapour pressure in hPa,Quality of saturated vapour pressure,Wind (1 minute) speed in km/h,Wind (1 minute) speed quality,Wind (1 minute) direction in degrees true,Wind (1 minute) direction quality,Standard deviation of wind (1 minute),Standard deviation of wind (1 minute) direction quality,Maximum wind gust (over 1 minute) in km/h,Maximum wind gust (over 1 minute) quality,Height of cloud (ceilometer - instantaneous sample 1) in meters,Quality of cloud height (ceilometer - instantaneous sample 1),Height of cloud (ceilometer - instantaneous sample 2) in meters,Quality of cloud height (ceilometer - instantaneous sample 2),Height of cloud (ceilometer - instantaneous sample 3) in meters,Quality of cloud height (ceilometer - instantaneous sample 3),Height of cloud (ceilometer - instantaneous sample 4) in meters,Quality of cloud height (ceilometer - instantaneous sample 4),Height of cloud (ceilometer - instantaneous sample 5) in meters,Quality of cloud height (ceilometer - instantaneous sample 5),Cloud amount for layer 1 (30 minute ceilometer mean) in eighths,Quality of layer 1 cloud amount (30 minute ceilometer mean),Cloud height for layer 1 (30 minute ceilometer mean) in meters,Quality of layer 1 cloud height (30 minute ceilometer mean),Cloud amount for layer 2 (30 minute ceilometer mean) in eighths,Quality of layer 2 cloud amount (30 minute ceilometer mean),Cloud height for layer 2 (30 minute ceilometer mean) in meters,Quality of layer 2 cloud height (30 minute ceilometer mean),Cloud amount for layer 3 (30 minute ceilometer mean) in eighths,Quality of layer 3 cloud amount (30 minute ceilometer mean),Cloud height for layer 3 (30 minute ceilometer mean) in meters,Quality of layer 3 cloud height (30 minute ceilometer mean),* Total amount of cloud in eighths,* Quality of total cloud amount,Mean sea level pressure in hPa,Quality of mean sea level pressure,Station level pressure in hPa,Quality of station level pressure,QNH pressure in hPa,Quality of QNH pressure,#
3866,hd,86282,2018,10,20,16,26,0.2,Y,1,10.7,Y,9.7,Y,8.7,Y,87,Y,11.2,Y,12.9,Y, 24,Y,238,Y,  3,Y, 30,Y,730,Y,750,Y,750,Y,  680,Y,     ,F,1,Y,  670,Y,4,Y, 1130,Y,7,Y, 1520,Y, , ,1016.2,Y,1002.0,Y,1016.2,Y,#
3867,hd,86282,2018,10,20,16,27,0.0,Y,1,10.9,Y,9.8,Y,8.7,Y,86,Y,11.2,Y,13.0,Y, 24,Y,240,Y,  6,Y, 28,Y,720,Y,740,Y,730,Y,  770,Y,     ,F,2,Y,  670,Y,4,Y, 1130,Y,7,Y, 1520,Y, , ,1016.2,Y,1002.0,Y,1016.2,Y,#
3868,hd,86282,2018,10,20,16,28,0.0,Y,1,10.9,Y,9.8,Y,8.7,Y,86,Y,11.2,Y,13.0,Y, 18,Y,240,Y,  7,Y, 24,Y,780,Y,740,Y,750,Y,  790,Y,     ,F,2,Y,  670,Y,4,Y, 1130,Y,7,Y, 1520,Y, , ,1016.3,Y,1002.1,Y,1016.3,Y,#
3869,hd,86282,2018,10,20,16,29,0.0,Y,1,11.0,Y,9.9,Y,8.8,Y,86,Y,11.3,Y,13.1,Y, 21,Y,237,Y,  6,Y, 24,Y,750,Y,680,Y,680,Y,  680,Y,     ,F,2,Y,  670,Y,5,Y, 1130,Y,7,Y, 1520,Y, , ,1016.3,Y,1002.1,Y,1016.3,Y,#
3870,hd,86282,2018,10,20,16,30,0.0,Y,1,11.1,Y,10.0,Y,8.9,Y,86,Y,11.4,Y,13.2,Y, 18,Y,227,Y,  5,Y, 22,Y,640,Y,570,Y,590,Y,  600,Y,     ,F,3,Y,  670,Y,4,Y,  850,Y,7,Y, 1280,Y, , ,1016.3,Y,1002.1,Y,1016.3,Y,#
3871,hd,86282,2018,10,20,16,31,0.0,Y,1,11.2,Y,10.2,Y,9.2,Y,87,Y,11.6,Y,13.3,Y, 17,Y,227,Y,  4,Y, 18,Y,540,Y,550,Y,570,Y,  520,Y,     ,F,2,Y,  610,Y,4,Y,  790,Y,7,Y, 1280,Y, , ,1016.4,Y,1002.2,Y,1016.4,Y,#
3872,hd,86282,2018,10,20,16,32,0.0,Y,1,11.6,Y,10.5,Y,9.4,Y,86,Y,11.8,Y,13.7,Y, 18,Y,216,Y,  8,Y, 21,Y,1250,Y,1390,Y,980,Y,  820,Y,     ,F,3,Y,  670,Y,4,Y,  850,Y,7,Y, 1280,Y, , ,1016.4,Y,1002.2,Y,1016.4,Y,#
3873,hd,86282,2018,10,20,16,33,0.0,Y,1,11.9,Y,10.9,Y,9.9,Y,89,Y,12.2,Y,13.9,Y, 18,Y,195,Y, 10,Y, 24,Y,830,Y,970,Y,960,Y,  950,Y,     ,F,1,Y,  550,Y,5,Y,  850,Y,7,Y, 1190,Y, , ,1016.4,Y,1002.2,Y,1016.4,Y,#
3874,hd,86282,2018,10,20,16,34,0.0,Y,1,12.1,Y,11.1,Y,10.2,Y,89,Y,12.4,Y,14.1,Y, 18,Y,181,Y,  5,Y, 21,Y,1580,Y,1590,Y,1590,Y, 1600,Y,     ,F,1,Y,  550,Y,5,Y,  850,Y,7,Y, 1190,Y, , ,1016.4,Y,1002.2,Y,1016.4,Y,#
3875,hd,86282,2018,10,20,16,35,0.0,Y,1,12.2,Y,11.3,Y,10.5,Y,89,Y,12.7,Y,14.2,Y, 18,Y,177,Y, 12,Y, 22,Y,1610,Y,1360,Y,1360,Y, 1410,Y,     ,F,3,Y,  670,Y,4,Y,  850,Y,7,Y, 1310,Y, , ,1016.4,Y,1002.2,Y,1016.4,Y,#
3876,hd,86282,2018,10,20,16,36,0.0,Y,1,12.2,Y,11.2,Y,10.3,Y,88,Y,12.5,Y,14.2,Y, 17,Y,176,Y,  6,Y, 21,Y,1410,Y,1420,Y,1450,Y, 1540,Y,     ,F,1,Y,  550,Y,4,Y,  850,Y,8,Y, 1460,Y, , ,1016.4,Y,1002.2,Y,1016.4,Y,#
3877,hd,86282,2018,10,20,16,37,0.0,Y,1,12.2,Y,11.3,Y,10.5,Y,89,Y,12.7,Y,14.2,Y, 21,Y,170,Y,  5,Y, 24,Y,1530,Y,1530,Y,1530,Y, 1530,Y,     ,F,2,Y,  640,Y,4,Y,  850,Y,8,Y, 1520,Y, , ,1016.4,Y,1002.2,Y,1016.4,Y,#
3878,hd,86282,2018,10,20,16,38,0.0,Y,1,12.2,Y,11.2,Y,10.3,Y,88,Y,12.5,Y,14.2,Y, 24,Y,168,Y,  5,Y, 30,Y,1520,Y,1520,Y,1510,Y, 1510,Y,     ,F,2,Y,  640,Y,4,Y,  850,Y,7,Y, 1520,Y, , ,1016.4,Y,1002.2,Y,1016.4,Y,#
3879,hd,86282,2018,10,20,16,39,0.0,Y,1,12.3,Y,11.3,Y,10.4,Y,88,Y,12.6,Y,14.3,Y, 24,Y,172,Y,  5,Y, 28,Y,1510,Y,1510,Y,1510,Y, 1540,Y,     ,F,1,Y,  550,Y,4,Y,  850,Y,8,Y, 1460,Y, , ,1016.4,Y,1002.2,Y,1016.4,Y,#
3880,hd,86282,2018,10,20,16,40,0.0,Y,1,12.4,Y,11.5,Y,10.7,Y,89,Y,12.9,Y,14.4,Y, 24,Y,173,Y,  7,Y, 28,Y,1540,Y,1550,Y,1560,Y, 1850,Y,     ,F,1,Y,  550,Y,4,Y,  850,Y,8,Y, 1520,Y, , ,1016.4,Y,1002.2,Y,1016.4,Y,#
3881,hd,86282,2018,10,20,16,41,0.0,Y,1,12.4,Y,11.5,Y,10.7,Y,89,Y,12.9,Y,14.4,Y, 21,Y,173,Y,  6,Y, 22,Y,1870,Y,2130,Y,1990,Y, 1970,Y,     ,F,1,Y,  550,Y,4,Y, 1160,Y,7,Y, 1520,Y, , ,1016.4,Y,1002.2,Y,1016.4,Y,#
3882,hd,86282,2018,10,20,16,42,0.0,Y,1,12.2,Y,11.2,Y,10.3,Y,88,Y,12.5,Y,14.2,Y, 24,Y,168,Y,  4,Y, 30,Y,2080,Y,2310,Y,1760,Y, 1760,Y,     ,F,1,Y,  550,Y,4,Y, 1160,Y,7,Y, 1520,Y, , ,1016.4,Y,1002.2,Y,1016.4,Y,#
3883,hd,86282,2018,10,20,16,43,0.0,Y,1,12.3,Y,11.3,Y,10.4,Y,88,Y,12.6,Y,14.3,Y, 21,Y,169,Y,  8,Y, 26,Y,1690,Y,1680,Y,1720,Y, 1840,Y,     ,F,3,Y,  730,Y,4,Y, 1160,Y,7,Y, 1740,Y, , ,1016.4,Y,1002.2,Y,1016.4,Y,#
3884,hd,86282,2018,10,20,16,44,0.0,Y,1,12.4,Y,11.4,Y,10.5,Y,87,Y,12.7,Y,14.4,Y, 24,Y,176,Y,  8,Y, 28,Y,2030,Y,2190,Y,1720,Y, 1710,Y,     ,F,3,Y,  730,Y,4,Y, 1310,Y,7,Y, 1740,Y, , ,1016.5,Y,1002.3,Y,1016.5,Y,#
3885,hd,86282,2018,10,20,16,45,0.0,Y,1,12.6,Y,11.7,Y,10.9,Y,89,Y,13.0,Y,14.6,Y, 24,Y,176,Y,  5,Y, 28,Y,1710,Y,1750,Y,1720,Y, 1730,Y,     ,F,2,Y,  730,Y,5,Y, 1460,Y,7,Y, 1980,Y, , ,1016.5,Y,1002.3,Y,1016.5,Y,#
3886,hd,86282,2018,10,20,16,46,0.0,Y,1,12.4,Y,11.5,Y,10.7,Y,89,Y,12.9,Y,14.4,Y, 21,Y,177,Y,  4,Y, 26,Y,1990,Y,2350,Y,1810,Y, 1740,Y,     ,F,2,Y,  670,Y,5,Y, 1460,Y,7,Y, 2070,Y, , ,1016.5,Y,1002.3,Y,1016.5,Y,#
3887,hd,86282,2018,10,20,16,47,0.0,Y,1,12.4,Y,11.5,Y,10.7,Y,89,Y,12.9,Y,14.4,Y, 18,Y,166,Y,  6,Y, 22,Y,2150,Y,1870,Y,1890,Y, 2030,Y,     ,F,2,Y,  670,Y,4,Y, 1460,Y,7,Y, 2070,Y, , ,1016.5,Y,1002.3,Y,1016.5,Y,#
3888,hd,86282,2018,10,20,16,48,0.0,Y,1,12.4,Y,11.5,Y,10.7,Y,89,Y,12.9,Y,14.4,Y, 18,Y,181,Y, 10,Y, 21,Y,2030,Y,2180,Y,2260,Y, 2050,Y,     ,F,1,Y,  670,Y,4,Y, 1460,Y,7,Y, 2070,Y, , ,1016.5,Y,1002.3,Y,1016.5,Y,#
3889,hd,86282,2018,10,20,16,49,0.0,Y,1,12.5,Y,11.6,Y,10.8,Y,89,Y,13.0,Y,14.5,Y, 18,Y,167,Y,  6,Y, 22,Y,2260,Y,2280,Y,2260,Y, 2260,Y,     ,F,1,Y,  670,Y,4,Y, 1460,Y,7,Y, 2130,Y, , ,1016.5,Y,1002.3,Y,1016.5,Y,#
3890,hd,86282,2018,10,20,16,50,0.0,Y,1,12.5,Y,11.6,Y,10.8,Y,89,Y,13.0,Y,14.5,Y, 21,Y,165,Y,  5,Y, 26,Y,1950,Y,2220,Y,2220,Y,  340,Y,     ,F,1,Y,  670,Y,4,Y, 1460,Y,7,Y, 2190,Y, , ,1016.5,Y,1002.3,Y,1016.5,Y,#
3891,hd,86282,2018,10,20,16,51,0.0,Y,1,12.5,Y,11.7,Y,11.0,Y,90,Y,13.1,Y,14.5,Y, 24,Y,164,Y,  6,Y, 28,Y,350,Y,780,Y,2270,Y, 2300,Y,     ,F,1,Y,  490,Y,4,Y, 1460,Y,8,Y, 2190,Y, , ,1016.5,Y,1002.3,Y,1016.5,Y,#
3892,hd,86282,2018,10,20,16,52,0.0,Y,1,12.3,Y,11.6,Y,11.0,Y,92,Y,13.1,Y,14.3,Y, 21,Y,171,Y,  7,Y, 26,Y,1910,Y,2360,Y,1770,Y, 2060,Y,     ,F,2,Y,  670,Y,4,Y, 1460,Y,8,Y, 2190,Y, , ,1016.5,Y,1002.3,Y,1016.5,Y,#
3893,hd,86282,2018,10,20,16,53,0.0,Y,1,12.2,Y,11.4,Y,10.7,Y,90,Y,12.9,Y,14.2,Y, 22,Y,175,Y,  8,Y, 28,Y,1750,Y,1650,Y,1620,Y, 1610,Y,     ,F,1,Y,  460,Y,4,Y, 1460,Y,8,Y, 2190,Y, , ,1016.6,Y,1002.4,Y,1016.6,Y,#
3894,hd,86282,2018,10,20,16,54,0.0,Y,1,12.4,Y,11.5,Y,10.7,Y,89,Y,12.9,Y,14.4,Y, 24,Y,177,Y,  7,Y, 28,Y,1610,Y,1600,Y,1600,Y, 1600,Y,     ,F,1,Y,  670,Y,4,Y, 1460,Y,8,Y, 2190,Y, , ,1016.6,Y,1002.4,Y,1016.6,Y,#
3895,hd,86282,2018,10,20,16,55,0.0,Y,1,12.0,Y,11.0,Y,10.1,Y,88,Y,12.4,Y,14.0,Y, 22,Y,187,Y,  7,Y, 26,Y,1600,Y,1610,Y,1610,Y, 1610,Y,     ,F,1,Y,  460,Y,5,Y, 1580,Y,8,Y, 2190,Y, , ,1016.6,Y,1002.4,Y,1016.6,Y,#
3896,hd,86282,2018,10,20,16,56,0.0,Y,1,11.9,Y,10.8,Y,9.7,Y,87,Y,12.0,Y,13.9,Y, 18,Y,179,Y,  6,Y, 22,Y,1610,Y,1610,Y,1560,Y, 1550,Y,     ,F,1,Y,  460,Y,5,Y, 1580,Y,8,Y, 2190,Y, , ,1016.6,Y,1002.4,Y,1016.6,Y,#
3897,hd,86282,2018,10,20,16,57,0.0,Y,1,11.8,Y,10.8,Y,9.8,Y,88,Y,12.1,Y,13.8,Y, 18,Y,173,Y, 12,Y, 21,Y,1590,Y,1510,Y,1510,Y, 1520,Y,     ,F,1,Y,  460,Y,5,Y, 1580,Y,8,Y, 2190,Y, , ,1016.6,Y,1002.4,Y,1016.6,Y,#
3898,hd,86282,2018,10,20,16,58,0.0,Y,1,11.8,Y,10.7,Y,9.6,Y,87,Y,12.0,Y,13.8,Y, 18,Y,186,Y,  8,Y, 24,Y,1510,Y,1510,Y,1510,Y, 1520,Y,     ,F,1,Y,  460,Y,4,Y, 1520,Y,8,Y, 2190,Y, , ,1016.6,Y,1002.4,Y,1016.6,Y,#
3899,hd,86282,2018,10,20,16,59,0.0,Y,1,11.7,Y,10.6,Y,9.5,Y,88,Y,11.9,Y,13.8,Y, 21,Y,183,Y,  9,Y, 26,Y,1530,Y,1560,Y,1570,Y, 1560,Y,     ,F,1,Y,  460,Y,4,Y, 1520,Y,7,Y, 2190,Y, , ,1016.6,Y,1002.4,Y,1016.6,Y,#
3900,hd,86282,2018,10,20,17,0,0.0,Y,1,11.7,Y,10.6,Y,9.5,Y,86,Y,11.9,Y,13.8,Y, 22,Y,176,Y,  7,Y, 26,Y,1610,Y,1570,Y,1570,Y, 1570,Y,     ,F,4,Y, 1520,Y,6,Y, 1830,Y,7,Y, 2190,Y,7,N,1016.6,Y,1002.4,Y,1016.6,Y,#
3901,hd,86282,2018,10,20,17,1,0.0,Y,1,11.7,Y,10.7,Y,9.7,Y,88,Y,12.0,Y,13.8,Y, 22,Y,179,Y,  6,Y, 26,Y,1580,Y,1590,Y,1740,Y, 1770,Y,     ,F,5,Y, 1520,Y,6,Y, 1950,Y,7,Y, 2190,Y, , ,1016.6,Y,1002.4,Y,1016.6,Y,#
3902,hd,86282,2018,10,20,17,2,0.0,Y,1,11.8,Y,10.9,Y,10.0,Y,89,Y,12.3,Y,13.8,Y, 17,Y,179,Y, 11,Y, 22,Y,1740,Y,1640,Y,1620,Y, 1600,Y,     ,F,6,Y, 1520,Y,6,Y, 1950,Y,7,Y, 2190,Y, , ,1016.6,Y,1002.4,Y,1016.6,Y,#
3903,hd,86282,2018,10,20,17,3,0.0,Y,1,11.8,Y,10.9,Y,10.0,Y,89,Y,12.3,Y,13.8,Y, 17,Y,175,Y,  9,Y, 18,Y,1590,Y,1600,Y,1560,Y, 1540,Y,     ,F,6,Y, 1520,Y,7,Y, 1950,Y,0,Y,    0,Y, , ,1016.6,Y,1002.4,Y,1016.6,Y,#
3904,hd,86282,2018,10,20,17,4,0.0,Y,1,11.8,Y,11.0,Y,10.2,Y,90,Y,12.4,Y,13.8,Y, 21,Y,169,Y,  5,Y, 26,Y,1520,Y,1500,Y,1510,Y, 1570,Y,     ,F,6,Y, 1520,Y,7,Y, 1950,Y,0,Y,    0,Y, , ,1016.7,Y,1002.5,Y,1016.7,Y,#
3905,hd,86282,2018,10,20,17,5,0.0,Y,1,11.8,Y,11.0,Y,10.2,Y,90,Y,12.4,Y,13.8,Y, 18,Y,175,Y,  8,Y, 22,Y,1490,Y,1430,Y,1350,Y, 1390,Y,     ,F,6,Y, 1520,Y,7,Y, 1950,Y,0,Y,    0,Y, , ,1016.7,Y,1002.5,Y,1016.7,Y,#
3906,hd,86282,2018,10,20,17,6,0.0,Y,1,11.8,Y,11.1,Y,10.4,Y,91,Y,12.6,Y,13.8,Y, 18,Y,174,Y,  8,Y, 22,Y,1400,Y,1170,Y,1150,Y, 1110,Y,     ,F,4,Y, 1520,Y,6,Y, 1800,Y,7,Y, 2230,Y, , ,1016.7,Y,1002.5,Y,1016.7,Y,#
3907,hd,86282,2018,10,20,17,7,0.0,Y,1,11.7,Y,10.9,Y,10.1,Y,90,Y,12.4,Y,13.8,Y, 18,Y,175,Y,  2,Y, 22,Y,1100,Y,1100,Y,1100,Y, 1540,Y,     ,F,1,Y, 1070,Y,5,Y, 1520,Y,7,Y, 1800,Y, , ,1016.7,Y,1002.5,Y,1016.7,Y,#
3908,hd,86282,2018,10,20,17,8,0.0,Y,1,11.7,Y,10.8,Y,9.9,Y,89,Y,12.2,Y,13.8,Y, 15,Y,181,Y,  4,Y, 18,Y,1570,Y,1570,Y,1640,Y, 1590,Y,     ,F,1,Y, 1070,Y,5,Y, 1520,Y,7,Y, 1800,Y, , ,1016.7,Y,1002.5,Y,1016.7,Y,#
3909,hd,86282,2018,10,20,17,9,0.0,Y,1,11.7,Y,10.8,Y,9.9,Y,89,Y,12.2,Y,13.8,Y, 17,Y,170,Y,  6,Y, 21,Y,1590,Y,1580,Y,1600,Y, 1640,Y,     ,F,1,Y, 1070,Y,5,Y, 1520,Y,7,Y, 1800,Y, , ,1016.8,Y,1002.6,Y,1016.8,Y,#
3910,hd,86282,2018,10,20,17,10,0.0,Y,1,11.8,Y,10.8,Y,9.8,Y,88,Y,12.1,Y,13.8,Y, 18,Y,165,Y,  4,Y, 18,Y,1050,Y,1470,Y,1460,Y, 1130,Y,     ,F,1,Y, 1070,Y,6,Y, 1580,Y,7,Y, 2130,Y, , ,1016.8,Y,1002.6,Y,1016.8,Y,#
3911,hd,86282,2018,10,20,17,11,0.0,Y,1,11.8,Y,10.9,Y,10.0,Y,89,Y,12.3,Y,13.8,Y, 18,Y,171,Y,  6,Y, 22,Y,1460,Y,1070,Y,1050,Y, 1480,Y,     ,F,1,Y, 1070,Y,6,Y, 1580,Y,7,Y, 1950,Y, , ,1016.8,Y,1002.6,Y,1016.8,Y,#
3912,hd,86282,2018,10,20,17,12,0.0,Y,1,11.8,Y,11.0,Y,10.2,Y,90,Y,12.4,Y,13.8,Y, 17,Y,172,Y,  7,Y, 18,Y,1490,Y,1030,Y,1040,Y, 1040,Y,     ,F,1,Y, 1070,Y,5,Y, 1520,Y,7,Y, 1800,Y, , ,1016.8,Y,1002.6,Y,1016.8,Y,#
3913,hd,86282,2018,10,20,17,13,0.0,Y,1,11.9,Y,11.0,Y,10.2,Y,89,Y,12.4,Y,13.9,Y, 17,Y,168,Y,  7,Y, 18,Y,1040,Y,1080,Y,1560,Y, 1550,Y,     ,F,1,Y, 1070,Y,6,Y, 1520,Y,7,Y, 2100,Y, , ,1016.8,Y,1002.6,Y,1016.8,Y,#
3914,hd,86282,2018,10,20,17,14,0.0,Y,1,11.9,Y,11.0,Y,10.2,Y,89,Y,12.4,Y,13.9,Y, 17,Y,178,Y,  8,Y, 21,Y,1550,Y,1560,Y,1020,Y, 1010,Y,     ,F,1,Y, 1070,Y,6,Y, 1520,Y,7,Y, 1830,Y, , ,1016.8,Y,1002.6,Y,1016.8,Y,#
3915,hd,86282,2018,10,20,17,15,0.0,Y,1,11.9,Y,10.9,Y,9.9,Y,89,Y,12.2,Y,13.9,Y, 17,Y,175,Y,  9,Y, 18,Y,1580,Y,1590,Y,1020,Y, 1040,Y,     ,F,1,Y, 1070,Y,6,Y, 1520,Y,7,Y, 1830,Y, , ,1016.8,Y,1002.6,Y,1016.8,Y,#
3916,hd,86282,2018,10,20,17,16,0.0,Y,1,11.8,Y,10.9,Y,10.0,Y,89,Y,12.3,Y,13.8,Y, 13,Y,170,Y,  6,Y, 17,Y,1030,Y,1030,Y,1020,Y, 1010,Y,     ,F,2,Y, 1070,Y,6,Y, 1520,Y,7,Y, 1830,Y, , ,1016.8,Y,1002.6,Y,1016.8,Y,#
3917,hd,86282,2018,10,20,17,17,0.0,Y,1,11.8,Y,10.8,Y,9.8,Y,88,Y,12.1,Y,13.8,Y, 17,Y,177,Y,  5,Y, 17,Y,990,Y,990,Y,990,Y,  970,Y,     ,F,2,Y, 1010,Y,6,Y, 1520,Y,7,Y, 1830,Y, , ,1016.8,Y,1002.6,Y,1016.8,Y,#
3918,hd,86282,2018,10,20,17,18,0.0,Y,1,11.8,Y,10.8,Y,9.8,Y,88,Y,12.1,Y,13.8,Y, 15,Y,178,Y,  6,Y, 17,Y,970,Y,980,Y,970,Y,  970,Y,     ,F,2,Y, 1010,Y,7,Y, 1520,Y,0,Y,    0,Y, , ,1016.8,Y,1002.6,Y,1016.8,Y,#
3919,hd,86282,2018,10,20,17,19,0.0,Y,1,11.9,Y,10.8,Y,9.7,Y,88,Y,12.0,Y,13.9,Y, 17,Y,174,Y,  8,Y, 18,Y,950,Y,1640,Y,1020,Y,  960,Y,     ,F,3,Y, 1010,Y,7,Y, 1520,Y,0,Y,    0,Y, , ,1016.8,Y,1002.6,Y,1016.8,Y,#
3920,hd,86282,2018,10,20,17,20,0.0,Y,1,11.9,Y,10.9,Y,9.9,Y,88,Y,12.2,Y,13.9,Y, 15,Y,180,Y,  4,Y, 18,Y,1000,Y,1440,Y,980,Y, 1680,Y,     ,F,3,Y, 1010,Y,7,Y, 1520,Y,0,Y,    0,Y, , ,1016.8,Y,1002.6,Y,1016.8,Y,#
3921,hd,86282,2018,10,20,17,21,0.0,Y,1,11.9,Y,11.0,Y,10.2,Y,88,Y,12.4,Y,13.9,Y, 13,Y,186,Y,  7,Y, 15,Y,1690,Y,1690,Y,1700,Y, 1700,Y,     ,F,3,Y, 1010,Y,7,Y, 1520,Y,0,Y,    0,Y, , ,1016.8,Y,1002.6,Y,1016.8,Y,#
3922,hd,86282,2018,10,20,17,22,0.0,Y,1,11.9,Y,10.9,Y,9.9,Y,88,Y,12.2,Y,13.9,Y, 15,Y,181,Y,  4,Y, 17,Y,1720,Y,1760,Y,1790,Y, 1830,Y,     ,F,2,Y, 1010,Y,8,Y, 1520,Y,0,Y,    0,Y, , ,1016.8,Y,1002.6,Y,1016.8,Y,#
3923,hd,86282,2018,10,20,17,23,0.0,Y,1,12.0,Y,11.0,Y,10.1,Y,88,Y,12.4,Y,14.0,Y, 13,Y,181,Y,  6,Y, 15,Y,1850,Y,1870,Y,1890,Y, 1900,Y,     ,F,2,Y, 1010,Y,7,Y, 1520,Y,0,Y,    0,Y, , ,1016.8,Y,1002.6,Y,1016.8,Y,#
3924,hd,86282,2018,10,20,17,24,0.0,Y,1,12.0,Y,11.1,Y,10.3,Y,89,Y,12.5,Y,14.0,Y, 11,Y,180,Y,  6,Y, 13,Y,1910,Y,1930,Y,1920,Y, 1920,Y,     ,F,2,Y, 1010,Y,7,Y, 1520,Y,0,Y,    0,Y, , ,1016.8,Y,1002.6,Y,1016.8,Y,#
3925,hd,86282,2018,10,20,17,25,0.0,Y,1,12.0,Y,11.0,Y,10.1,Y,88,Y,12.4,Y,14.0,Y, 11,Y,184,Y,  6,Y, 15,Y,1950,Y,1960,Y,1980,Y, 1980,Y,     ,F,2,Y, 1010,Y,6,Y, 1520,Y,8,Y, 1890,Y, , ,1016.8,Y,1002.6,Y,1016.8,Y,#
3926,hd,86282,2018,10,20,17,26,0.0,Y,1,12.1,Y,11.1,Y,10.2,Y,88,Y,12.4,Y,14.1,Y, 11,Y,182,Y, 10,Y, 11,Y,1700,Y,2020,Y,2050,Y, 2060,Y,     ,F,2,Y, 1010,Y,6,Y, 1520,Y,8,Y, 1890,Y, , ,1016.8,Y,1002.6,Y,1016.8,Y,#
3927,hd,86282,2018,10,20,17,27,0.0,Y,1,12.2,Y,11.2,Y,10.3,Y,88,Y,12.5,Y,14.2,Y, 13,Y,192,Y,  4,Y, 17,Y,2060,Y,2050,Y,2040,Y, 2050,Y,     ,F,2,Y, 1010,Y,6,Y, 1520,Y,8,Y, 1950,Y, , ,1016.9,Y,1002.7,Y,1016.9,Y,#
3928,hd,86282,2018,10,20,17,28,0.0,Y,1,12.3,Y,11.2,Y,10.2,Y,87,Y,12.4,Y,14.3,Y, 13,Y,197,Y,  6,Y, 13,Y,2000,Y,540,Y,530,Y,  570,Y,     ,F,2,Y, 1010,Y,5,Y, 1520,Y,7,Y, 1950,Y, , ,1016.9,Y,1002.7,Y,1016.9,Y,#
3929,hd,86282,2018,10,20,17,29,0.0,Y,1,12.3,Y,11.1,Y,10.0,Y,86,Y,12.3,Y,14.3,Y, 15,Y,196,Y,  7,Y, 17,Y,550,Y,930,Y,920,Y,  930,Y,     ,F,2,Y, 1010,Y,5,Y, 1520,Y,7,Y, 1950,Y, , ,1016.9,Y,1002.7,Y,1016.9,Y,#
3930,hd,86282,2018,10,20,17,30,0.0,Y,1,12.4,Y,11.3,Y,10.3,Y,86,Y,12.5,Y,14.4,Y, 13,Y,203,Y,  8,Y, 15,Y,920,Y,910,Y,920,Y,  910,Y,     ,F,2,Y, 1010,Y,5,Y, 1580,Y,7,Y, 1950,Y, , ,1016.9,Y,1002.7,Y,1016.9,Y,#
3931,hd,86282,2018,10,20,17,31,0.0,Y,1,12.5,Y,11.3,Y,10.2,Y,86,Y,12.4,Y,14.5,Y, 13,Y,203,Y,  4,Y, 15,Y,910,Y,920,Y,920,Y,  910,Y,     ,F,2,Y, 1010,Y,5,Y, 1580,Y,7,Y, 1950,Y, , ,1016.9,Y,1002.7,Y,1016.9,Y,#
3932,hd,86282,2018,10,20,17,32,0.0,Y,1,12.5,Y,11.3,Y,10.2,Y,86,Y,12.4,Y,14.5,Y, 11,Y,199,Y,  6,Y, 13,Y,910,Y,920,Y,930,Y, 2190,Y,     ,F,3,Y,  940,Y,4,Y, 1430,Y,7,Y, 1950,Y, , ,1016.9,Y,1002.7,Y,1016.9,Y,#
3933,hd,86282,2018,10,20,17,33,0.0,Y,1,12.4,Y,11.3,Y,10.3,Y,86,Y,12.5,Y,14.4,Y, 11,Y,194,Y,  6,Y, 13,Y,1730,Y,1730,Y,1730,Y, 2210,Y,     ,F,3,Y,  940,Y,4,Y, 1490,Y,7,Y, 1950,Y, , ,1016.9,Y,1002.7,Y,1016.9,Y,#
3934,hd,86282,2018,10,20,17,34,0.0,Y,1,12.5,Y,11.2,Y,10.0,Y,84,Y,12.3,Y,14.5,Y, 11,Y,180,Y,  6,Y, 13,Y,1820,Y,1830,Y,1840,Y, 1850,Y,     ,F,3,Y,  940,Y,5,Y, 1620,Y,7,Y, 1950,Y, , ,1016.9,Y,1002.7,Y,1016.9,Y,#
